valid_at,sensor_id,pm2p5_x,pm2p5_y,pm1,pm10,no,no2,o3,co,relative_humidity,temperature,pressure,wind_speed,rain
2021-03-22 14:00:00,FEC01,12.18,8.0,11.7508333333333,17.8158333333333,54.5725,0.431666666666667,147.21,149.543333333333,22,20.9,1019.0,7.6,0.0
2021-03-22 14:00:00,FEC02,5.35090909090909,8.0,1.99,11.6136363636364,28.7909090909091,0.116363636363636,173.156363636364,170.392727272727,22,20.9,1019.0,7.6,0.0
2021-03-22 15:00:00,FEC01,14.2733333333333,6.0,10.6108333333333,18.4366666666667,44.4258333333333,-17.9966666666667,125.751666666667,138.325833333333,14,26.2,1018.1,7.6,0.0
2021-03-22 15:00:00,FEC02,3.90166666666667,6.0,1.75666666666667,8.5175,13.5208333333333,-21.8375,107.185,196.498333333333,14,26.2,1018.1,7.6,0.0
2021-03-22 16:00:00,FEC02,4.385,10.9,1.6575,8.16333333333333,23.5233333333333,-18.8016666666667,129.643333333333,153.643333333333,14,24.7,1017.9,10.3,0.0
2021-03-22 16:00:00,FEC01,9.365,10.9,7.305,12.0283333333333,54.1608333333333,-12.9775,136.155,117.255833333333,14,24.7,1017.9,10.3,0.0
2021-03-22 17:00:00,FEC01,11.3966666666667,7.6,8.22083333333333,14.6316666666667,58.9666666666667,-11.0283333333333,132.341666666667,203.589166666667,16,22.9,1017.8,12.1,0.0
2021-03-22 17:00:00,FEC02,5.595,7.6,1.995,10.775,24.9333333333333,-12.1475,145.096666666667,203.62,16,22.9,1017.8,12.1,0.0
2021-03-22 18:00:00,FEC02,4.73833333333333,7.2,1.6825,16.025,26.1616666666667,1.0225,158.079166666667,204.4475,18,21.7,1017.8,10.3,0.0
2021-03-22 18:00:00,FEC01,11.35,7.2,8.87333333333333,19.1583333333333,56.7825,-2.8075,151.668333333333,188.068333333333,18,21.7,1017.8,10.3,0.0
2021-03-22 19:00:00,FEC02,4.7075,7.1,2.31916666666667,11.0908333333333,22.5308333333333,5.87166666666667,174.489166666667,94.535,20,21.7,1018.0,9.4,0.0
2021-03-22 19:00:00,FEC01,20.8941666666667,7.1,15.6233333333333,44.5341666666667,46.625,5.43916666666667,144.475,111.161666666667,20,21.7,1018.0,9.4,0.0
2021-03-22 20:00:00,FEC01,16.9391666666667,13.6,13.2741666666667,33.7083333333333,38.6691666666667,11.3283333333333,137.950833333333,155.734166666667,26,19.8,1018.2,4.5,0.0
2021-03-22 20:00:00,FEC02,8.9325,13.6,2.93833333333333,12.9975,13.2608333333333,12.5491666666667,167.874166666667,135.56,26,19.8,1018.2,4.5,0.0
2021-03-22 21:00:00,FEC02,8.05083333333334,12.7,3.64333333333333,20.8775,3.365,13.4783333333333,180.719166666667,116.2575,32,17.5,1019.1,4.7,0.0
2021-03-22 21:00:00,FEC01,15.3416666666667,12.7,13.8566666666667,18.15,30.8433333333333,12.3633333333333,144.886666666667,146.7375,32,17.5,1019.1,4.7,0.0
2021-03-22 22:00:00,FEC01,13.4375,8.0,11.2583333333333,15.7275,27.2033333333333,16.0708333333333,153.669166666667,144.6625,41,15.4,1019.4,6.5,0.0
2021-03-22 22:00:00,FEC02,7.98916666666667,8.0,3.03666666666667,32.6641666666667,7.27083333333333,14.8,188.275833333333,121.290833333333,41,15.4,1019.4,6.5,0.0
2021-03-22 23:00:00,FEC01,16.2933333333333,7.8,14.0341666666667,18.2833333333333,26.2,16.1583333333333,147.4875,145.418333333333,41,14.9,1019.5,0.9,0.0
2021-03-22 23:00:00,FEC02,7.73166666666667,7.8,3.925,32.3458333333333,7.02,18.2408333333333,179.925,126.355,41,14.9,1019.5,0.9,0.0
2021-03-23 00:00:00,FEC01,24.8,8.5,20.6933333333333,25.4966666666667,24.5316666666667,16.4183333333333,142.599166666667,142.191666666667,48,13.5,1020.3,4.5,0.0
2021-03-23 00:00:00,FEC02,7.45416666666667,8.5,3.72416666666667,18.0141666666667,6.13666666666667,15.7625,170.999166666667,114.17,48,13.5,1020.3,4.5,0.0
2021-03-23 01:00:00,FEC02,7.96416666666667,8.8,4.7025,18.3908333333333,6.49666666666667,16.03,171.4975,113.955833333333,51,12.6,1020.3,5.4,0.0
2021-03-23 01:00:00,FEC01,18.4258333333333,8.8,16.7858333333333,29.4316666666667,24.2591666666667,17.8158333333333,135.886666666667,151.693333333333,51,12.6,1020.3,5.4,0.0
2021-03-23 02:00:00,FEC01,17.9608333333333,12.8,15.2091666666667,21.4141666666667,25.0283333333333,17.6125,116.585833333333,104.835,60,10.6,1020.7,3.6,0.0
2021-03-23 02:00:00,FEC02,12.4733333333333,12.8,6.575,20.8208333333333,5.90916666666667,19.075,147.435,80.5225,60,10.6,1020.7,3.6,0.0
2021-03-23 03:00:00,FEC01,16.3683333333333,7.0,13.075,15.6433333333333,22.5616666666667,21.9025,130.075,102.713333333333,63,9.6,1020.9,1.8,0.0
2021-03-23 03:00:00,FEC02,7.975,7.0,4.0225,34.4616666666667,3.25666666666667,20.75,162.3625,72.1775,63,9.6,1020.9,1.8,0.0
2021-03-23 04:00:00,FEC01,17.9358333333333,7.1,16.0191666666667,17.5766666666667,23.2941666666667,18.4925,125.924166666667,92.9566666666667,65,8.5,1020.9,1.8,0.0
2021-03-23 04:00:00,FEC02,7.01666666666667,7.1,4.295,24.3191666666667,3.60083333333333,17.3108333333333,158.048333333333,71.0041666666667,65,8.5,1020.9,1.8,0.0
2021-03-23 05:00:00,FEC01,14.7633333333333,7.1,13.6716666666667,21.9866666666667,21.7458333333333,20.2575,125.4275,95.4233333333334,68,8.0,1021.1,1.8,0.0
2021-03-23 05:00:00,FEC02,9.23833333333333,7.1,5.24333333333333,14.4908333333333,3.04333333333333,20.1866666666667,155.5,66.5341666666667,68,8.0,1021.1,1.8,0.0
2021-03-23 06:00:00,FEC01,18.8716666666667,7.0,17.1416666666667,17.3758333333333,21.4825,20.9458333333333,121.065833333333,102.540833333333,70,7.5,1021.7,1.8,0.0
2021-03-23 06:00:00,FEC02,9.92166666666667,7.0,5.67166666666667,17.4608333333333,2.48083333333333,20.4158333333333,149.881666666667,79.4633333333333,70,7.5,1021.7,1.8,0.0
2021-03-23 07:00:00,FEC01,17.9291666666667,8.5,16.4741666666667,19.3408333333333,23.2891666666667,11.2791666666667,124.726666666667,126.76,71,7.2,1021.6,1.8,0.0
2021-03-23 07:00:00,FEC02,11.8391666666667,8.5,6.7375,28.5566666666667,5.84,26.0933333333333,135.891666666667,111.926666666667,71,7.2,1021.6,1.8,0.0
2021-03-23 08:00:00,FEC02,16.7483333333333,15.5,8.46083333333333,78.6041666666667,11.785,21.6358333333333,124.7125,177.400833333333,46,14.0,1022.6,0.9,0.0
2021-03-23 08:00:00,FEC01,24.63,15.5,22.0183333333333,19.9158333333333,28.6916666666667,22.5416666666667,113.678333333333,216.411666666667,46,14.0,1022.6,0.9,0.0
2021-03-23 09:00:00,FEC01,27.0475,18.3,22.6533333333333,24.8116666666667,36.1241666666667,-4.51416666666667,106.52,174.28,42,16.3,1022.6,0.9,0.0
2021-03-23 09:00:00,FEC02,14.2933333333333,18.3,9.48166666666667,34.215,9.82916666666667,0.185833333333333,122.849166666667,145.779166666667,42,16.3,1022.6,0.9,0.0
2021-03-23 10:00:00,FEC02,14.71,20.1,9.035,22.6066666666667,10.2416666666667,-12.1641666666667,123.2225,138.986666666667,31,21.1,1023.1,2.7,0.0
2021-03-23 10:00:00,FEC01,29.8783333333333,20.1,25.3866666666667,46.6841666666667,32.8166666666667,-15.5475,106.409166666667,136.085,31,21.1,1023.1,2.7,0.0
2021-03-23 12:00:00,FEC01,20.1433333333333,28.7,15.5591666666667,40.5533333333333,40.4425,0.939166666666667,175.694166666667,75.5991666666667,31,17.8,1023.1,4.5,0.0
2021-03-23 12:00:00,FEC02,12.6566666666667,28.7,5.53166666666667,42.3108333333333,13.9675,-0.566666666666667,206.819166666667,102.65,31,17.8,1023.1,4.5,0.0
2021-03-23 13:00:00,FEC01,18.9116666666667,30.3,15.3891666666667,24.5741666666667,43.2066666666667,4.0525,172.955833333333,142.099166666667,26,21.8,1022.8,7.6,0.0
2021-03-23 13:00:00,FEC02,12.2883333333333,30.3,4.9575,34.095,22.9208333333333,5.89083333333333,190.064166666667,127.760833333333,26,21.8,1022.8,7.6,0.0
2021-03-23 14:00:00,FEC01,17.09,15.2,12.7016666666667,15.1733333333333,48.8091666666667,-3.8,168.0725,125.305,25,22.7,1022.0,11.2,0.0
2021-03-23 14:00:00,FEC02,6.5475,15.2,3.02166666666667,18.735,25.85,-7.41,196.584166666667,95.8308333333333,25,22.7,1022.0,11.2,0.0
2021-03-23 15:00:00,FEC01,12.435,14.5,9.11416666666667,16.055,46.2816666666667,-15.6825,155.163333333333,78.6608333333333,17,25.8,1021.1,15.7,0.0
2021-03-23 15:00:00,FEC02,5.74083333333333,14.5,2.71916666666667,17.86,9.24583333333333,-23.6275,131.240833333333,116.555833333333,17,25.8,1021.1,15.7,0.0
2021-03-23 16:00:00,FEC01,10.265,8.2,8.17583333333334,12.445,46.7708333333333,-17.7341666666667,143.256666666667,100.1425,16,26.9,1020.8,14.8,0.0
2021-03-23 16:00:00,FEC02,5.27583333333333,8.2,2.33583333333333,12.7041666666667,18.3708333333333,-27.1033333333333,142.769166666667,115.481666666667,16,26.9,1020.8,14.8,0.0
2021-03-23 17:00:00,FEC02,4.9575,8.0,2.31583333333333,22.8558333333333,13.0741666666667,-20.8891666666667,152.97,136.959166666667,18,25.7,1020.7,17.5,0.0
2021-03-23 17:00:00,FEC01,10.4008333333333,8.0,8.67166666666667,58.1733333333333,51.5591666666667,-15.0858333333333,144.440833333333,98.8533333333334,18,25.7,1020.7,17.5,0.0
2021-03-23 18:00:00,FEC01,11.7966666666667,11.4,9.5525,28.0425,51.35,-3.62333333333333,168.451666666667,91.2441666666667,23,23.0,1020.9,19.4,0.0
2021-03-23 18:00:00,FEC02,6.64,11.4,2.51916666666667,45.3016666666667,15.7908333333333,-7.225,190.815,103.616666666667,23,23.0,1020.9,19.4,0.0
2021-03-23 19:00:00,FEC01,16.335,26.4,12.6291666666667,21.1,36.6558333333333,11.6658333333333,159.903333333333,174.473333333333,27,21.2,1021.1,15.7,0.0
2021-03-23 19:00:00,FEC02,7.78666666666667,26.4,3.51916666666667,19.0783333333333,13.2125,10.57,197.683333333333,141.769166666667,27,21.2,1021.1,15.7,0.0
2021-03-23 20:00:00,FEC01,17.8516666666667,14.9,14.385,18.0216666666667,32.0283333333333,13.6033333333333,157.956666666667,196.551666666667,33,19.2,1021.3,8.5,0.0
2021-03-23 20:00:00,FEC02,10.3275,14.9,4.9625,22.8241666666667,8.35833333333333,15.415,183.4075,157.900833333333,33,19.2,1021.3,8.5,0.0
2021-03-23 21:00:00,FEC01,16.8833333333333,13.6,15.175,18.0825,27.1183333333333,12.3358333333333,160.1825,162.799166666667,40,16.8,1022.1,5.6,0.0
2021-03-23 21:00:00,FEC02,10.1025,13.6,5.62916666666667,18.6416666666667,8.25,12.4925,196.679166666667,135.643333333333,40,16.8,1022.1,5.6,0.0
2021-03-23 22:00:00,FEC01,22.3016666666667,12.6,18.3058333333333,17.4025,22.9675,21.7916666666667,172.516666666667,162.941666666667,46,15.4,1022.7,5.4,0.0
2021-03-23 22:00:00,FEC02,11.61,12.6,6.6275,27.5216666666667,4.46583333333333,21.8766666666667,209.039166666667,135.209166666667,46,15.4,1022.7,5.4,0.0
2021-03-23 23:00:00,FEC01,24.4466666666667,16.7,21.37,27.1458333333333,21.3183333333333,25.2933333333333,181.766666666667,190.898333333333,58,15.0,1023.4,5.4,0.0
2021-03-23 23:00:00,FEC02,19.08,16.7,9.08416666666667,24.8916666666667,2.6425,22.6933333333333,214.369166666667,133.339166666667,58,15.0,1023.4,5.4,0.0
2021-03-24 00:00:00,FEC01,22.87,12.0,20.5533333333333,14.3066666666667,23.0841666666667,19.0866666666667,171.194166666667,151.6425,62,13.7,1023.8,7.6,0.0
2021-03-24 00:00:00,FEC02,19.6658333333333,12.0,9.31833333333333,46.5716666666667,4.59166666666667,17.6308333333333,194.868333333333,119.485833333333,62,13.7,1023.8,7.6,0.0
2021-03-24 01:00:00,FEC01,25.9191666666667,13.0,21.4183333333333,21.3908333333333,24.8966666666667,14.4158333333333,161.57,124.196666666667,60,13.5,1024.0,5.4,0.0
2021-03-24 01:00:00,FEC02,21.1016666666667,13.0,10.76,40.3416666666667,6.235,13.9341666666667,188.0025,92.65,60,13.5,1024.0,5.4,0.0
2021-03-24 02:00:00,FEC01,28.0808333333333,15.8,25.9708333333333,25.2416666666667,25.5058333333333,18.6133333333333,133.7025,118.8475,63,11.8,1024.0,3.6,0.0
2021-03-24 02:00:00,FEC02,22.1341666666667,15.8,12.0433333333333,46.5333333333333,5.495,17.675,165.01,105.916666666667,63,11.8,1024.0,3.6,0.0
2021-03-24 03:00:00,FEC01,23.3341666666667,13.0,20.9708333333333,19.2641666666667,23.9583333333333,18.3591666666667,151.264166666667,119.6225,67,11.0,1024.1,1.8,0.0
2021-03-24 03:00:00,FEC02,22.7883333333333,13.0,11.7916666666667,40.7808333333333,5.2275,17.5775,180.325,96.5,67,11.0,1024.1,1.8,0.0
2021-03-24 04:00:00,FEC01,17.98,10.1,16.1183333333333,18.2725,23.1958333333333,13.8325,144.6475,83.235,70,9.5,1024.2,1.8,0.0
2021-03-24 04:00:00,FEC02,24.61,10.1,10.925,55.2141666666667,4.85916666666667,13.4408333333333,176.1525,61.7225,70,9.5,1024.2,1.8,0.0
2021-03-24 05:00:00,FEC01,22.9641666666667,8.6,21.8066666666667,21.5841666666667,22.7691666666667,20.6608333333333,151.628333333333,97.7125,72,8.6,1024.4,3.6,0.0
2021-03-24 05:00:00,FEC02,27.4866666666667,8.6,11.6441666666667,61.325,3.22916666666667,21.7241666666667,181.879166666667,70.7233333333333,72,8.6,1024.4,3.6,0.0
2021-03-24 06:00:00,FEC01,19.7591666666667,9.3,17.9308333333333,18.055,24.8216666666667,25.9125,136.8975,126.203333333333,74,8.2,1024.7,3.6,0.0
2021-03-24 06:00:00,FEC02,26.8783333333333,9.3,12.7758333333333,50.595,6.62916666666667,26.9666666666667,165.02,101.2125,74,8.2,1024.7,3.6,0.0
2021-03-24 07:00:00,FEC01,28.6241666666667,13.8,27.715,29.6766666666667,30.795,18.4016666666667,154.4425,179.654166666667,79,7.5,1024.5,4.5,0.0
2021-03-24 07:00:00,FEC02,34.4916666666667,13.8,21.1033333333333,67.4766666666667,11.815,34.1066666666667,165.676666666667,165.439166666667,79,7.5,1024.5,4.5,0.0
2021-03-24 08:00:00,FEC02,30.7741666666667,16.8,18.3483333333333,68.6716666666667,7.97166666666667,30.8333333333333,155.895833333333,142.081666666667,68,10.0,1025.5,0.9,0.0
2021-03-24 08:00:00,FEC01,33.0116666666667,16.8,29.3466666666667,56.79,26.265,27.285,140.391666666667,174.5675,68,10.0,1025.5,0.9,0.0
2021-03-24 09:00:00,FEC01,40.6666666666667,38.5,36.2975,79.545,48.3875,16.3075,124.445833333333,321.7825,50,15.4,1025.7,2.7,0.0
2021-03-24 09:00:00,FEC02,28.1316666666667,38.5,16.5241666666667,66.1058333333333,30.28,21.8025,126.523333333333,262.903333333333,50,15.4,1025.7,2.7,0.0
2021-03-24 10:00:00,FEC01,44.7425,39.8,38.135,75.4633333333334,52.5841666666667,4.08583333333333,112.0675,232.660833333333,34,20.7,1026.4,1.8,0.0
2021-03-24 10:00:00,FEC02,29.6,39.8,18.7558333333333,73.6625,28.05,6.14166666666667,121.586666666667,205.178333333333,34,20.7,1026.4,1.8,0.0
2021-03-24 11:00:00,FEC01,24.1191666666667,34.8,19.6808333333333,19.195,50.635,-15.5066666666667,140.6075,126.859166666667,42,17.3,1026.4,1.8,0.0
2021-03-24 11:00:00,FEC02,18.6716666666667,34.8,9.2675,54.1975,24.3875,-11.2041666666667,158.58,168.419166666667,42,17.3,1026.4,1.8,0.0
2021-03-24 12:00:00,FEC01,20.7083333333333,31.8,16.6716666666667,20.1466666666667,38.865,-2.84666666666667,175.081666666667,90.5041666666667,37,18.4,1026.0,2.7,0.0
2021-03-24 12:00:00,FEC02,15.8858333333333,31.8,7.85416666666667,46.1308333333333,10.0333333333333,4.36,205.039166666667,99.2966666666667,37,18.4,1026.0,2.7,0.0
2021-03-24 13:00:00,FEC01,15.1025,21.8,11.2866666666667,18.6966666666667,39.2083333333333,3.69166666666667,176.046666666667,124.84,31,21.7,1025.2,9.4,0.0
2021-03-24 13:00:00,FEC02,13.8558333333333,21.8,4.93,45.3225,16.6525,0.085,199.665833333333,102.289166666667,31,21.7,1025.2,9.4,0.0
2021-03-24 14:00:00,FEC01,14.735,13.5,10.5633333333333,14.4716666666667,42.6908333333333,-4.7525,175.89,96.315,30,22.1,1024.9,9.4,0.0
2021-03-24 14:00:00,FEC02,11.3208333333333,13.5,4.51833333333333,33.7041666666667,19.245,-5.17916666666667,198.375833333333,84.1816666666667,30,22.1,1024.9,9.4,0.0
2021-03-24 15:00:00,FEC01,12.3525,18.1,9.30833333333333,16.9425,36.8308333333333,-12.645,158.539166666667,107.8725,21,26.9,1024.0,12.1,0.0
2021-03-24 15:00:00,FEC02,8.06416666666667,18.1,3.68166666666667,25.0425,5.13166666666667,-21.4875,156.995833333333,125.188333333333,21,26.9,1024.0,12.1,0.0
2021-03-24 16:00:00,FEC02,7.00333333333333,9.8,3.11166666666667,14.5658333333333,11.6008333333333,-29.7691666666667,147.13,108.5325,20,26.7,1023.7,14.8,0.0
2021-03-24 16:00:00,FEC01,13.9425,9.8,10.6475,16.3625,44.2991666666667,-24.8533333333333,133.351666666667,77.6075,20,26.7,1023.7,14.8,0.0
2021-03-24 17:00:00,FEC01,14.3766666666667,8.8,10.4783333333333,16.6958333333333,48.3025,-17.4816666666667,145.5625,66.9891666666667,22,24.3,1023.0,12.1,0.0
2021-03-24 17:00:00,FEC02,5.4825,8.8,2.4575,12.115,14.4683333333333,-19.8675,165.600833333333,105.8925,22,24.3,1023.0,12.1,0.0
2021-03-24 18:00:00,FEC01,13.5758333333333,6.8,9.69833333333333,21.0658333333333,48.6316666666667,-5.00583333333333,166.17,49.125,24,21.9,1023.0,15.7,0.0
2021-03-24 18:00:00,FEC02,6.40166666666667,6.8,2.63,11.9858333333333,17.5258333333333,-10.7891666666667,199.421666666667,63.8833333333333,24,21.9,1023.0,15.7,0.0
2021-03-24 19:00:00,FEC01,14.5941666666667,11.7,13.41,17.2675,35.8783333333333,8.70916666666667,161.664166666667,135.405833333333,27,20.0,1023.8,13.0,0.0
2021-03-24 19:00:00,FEC02,9.1575,11.7,3.2175,29.6733333333333,11.1908333333333,5.145,201.571666666667,112.405833333333,27,20.0,1023.8,13.0,0.0
2021-03-24 20:00:00,FEC02,10.3525,9.1,4.67583333333333,17.5025,7.49333333333333,8.19166666666667,190.183333333333,116.945833333333,32,18.2,1024.1,11.2,0.0
2021-03-24 20:00:00,FEC01,17.7633333333333,9.1,16.525,20.745,28.7016666666667,13.1766666666667,156.355,148.773333333333,32,18.2,1024.1,11.2,0.0
2021-03-24 21:00:00,FEC01,18.3483333333333,11.3,14.895,21.2666666666667,27.2341666666667,16.5566666666667,153.345833333333,168.230833333333,36,16.8,1024.5,5.6,0.0
2021-03-24 21:00:00,FEC02,10.3325,11.3,4.83416666666667,23.9825,8.63,15.1366666666667,182.199166666667,141.378333333333,36,16.8,1024.5,5.6,0.0
2021-03-24 22:00:00,FEC01,18.6933333333333,10.8,16.6791666666667,18.4916666666667,26.0283333333333,14.1575,150.359166666667,153.860833333333,41,15.5,1025.4,3.6,0.0
2021-03-24 22:00:00,FEC02,11.8808333333333,10.8,5.32,29.8691666666667,7.41333333333333,14.89,183.0,133.048333333333,41,15.5,1025.4,3.6,0.0
2021-03-24 23:00:00,FEC01,14.6683333333333,10.1,11.1875,20.8025,23.5116666666667,16.7433333333333,170.135,118.1,50,14.3,1025.3,3.6,0.0
2021-03-24 23:00:00,FEC02,10.7866666666667,10.1,4.6625,26.225,3.86916666666667,13.7691666666667,205.77,74.3716666666667,50,14.3,1025.3,3.6,0.0
2021-03-25 00:00:00,FEC02,15.1308333333333,8.4,5.90916666666667,30.7316666666667,3.19833333333333,17.6558333333333,199.93,82.705,57,12.0,1025.4,9.4,0.0
2021-03-25 00:00:00,FEC01,19.9033333333333,8.4,17.3516666666667,15.0408333333333,22.8625,17.1075,164.6475,118.874166666667,57,12.0,1025.4,9.4,0.0
2021-03-25 01:00:00,FEC01,16.705,7.9,14.2091666666667,19.4791666666667,25.1916666666667,19.9191666666667,157.266666666667,97.8341666666667,57,11.7,1025.3,7.6,0.0
2021-03-25 01:00:00,FEC02,12.2866666666667,7.9,5.77,25.5658333333333,6.40916666666667,18.0216666666667,186.214166666667,62.8925,57,11.7,1025.3,7.6,0.0
2021-03-25 02:00:00,FEC01,19.065,8.4,15.9758333333333,17.8458333333333,25.2691666666667,21.68,149.101666666667,94.5816666666667,60,11.0,1025.3,3.6,0.0
2021-03-25 02:00:00,FEC02,13.63,8.4,6.27666666666667,26.8141666666667,6.90333333333333,17.8775,185.821666666667,67.3958333333333,60,11.0,1025.3,3.6,0.0
2021-03-25 03:00:00,FEC01,19.6983333333333,8.3,17.0675,20.8433333333333,24.3,19.6283333333333,142.763333333333,86.4125,64,9.7,1025.3,5.4,0.0
2021-03-25 03:00:00,FEC02,14.9991666666667,8.3,7.09916666666667,23.8475,5.77583333333333,19.4158333333333,173.795,63.6041666666667,64,9.7,1025.3,5.4,0.0
2021-03-25 04:00:00,FEC02,22.7691666666667,10.9,10.9575,42.4,6.4975,21.0591666666667,149.815,109.149166666667,65,9.1,1025.1,1.8,0.0
2021-03-25 04:00:00,FEC01,19.2575,10.9,18.1275,20.7925,26.3483333333333,24.0025,123.165,131.340833333333,65,9.1,1025.1,1.8,0.0
2021-03-25 05:00:00,FEC01,20.5875,11.0,19.3866666666667,19.2575,26.4183333333333,12.3225,138.759166666667,113.676666666667,69,7.8,1024.9,1.8,0.0
2021-03-25 05:00:00,FEC02,18.5033333333333,11.0,9.06,44.5825,4.6025,22.4058333333333,156.109166666667,84.2933333333334,69,7.8,1024.9,1.8,0.0
2021-03-25 06:00:00,FEC01,23.0908333333333,11.2,20.6916666666667,16.455,25.3275,15.3858333333333,127.123333333333,143.094166666667,69,7.7,1025.0,0.0,0.0
2021-03-25 06:00:00,FEC02,17.8816666666667,11.2,9.35583333333333,32.7091666666667,5.8,25.38,136.710833333333,110.848333333333,69,7.7,1025.0,0.0,0.0
2021-03-25 07:00:00,FEC01,22.3575,12.7,20.505,19.4383333333333,25.5683333333333,19.8091666666667,120.070833333333,160.1575,72,7.5,1024.7,3.6,0.0
2021-03-25 07:00:00,FEC02,20.9816666666667,12.7,10.5266666666667,25.575,3.645,29.5608333333333,135.683333333333,132.148333333333,72,7.5,1024.7,3.6,0.0
2021-03-25 08:00:00,FEC01,20.2908333333333,18.9,18.73,20.4141666666667,43.9816666666667,31.8083333333333,109.52,259.7625,54,12.3,1024.8,3.6,0.0
2021-03-25 08:00:00,FEC02,22.0891666666667,18.9,10.005,66.7491666666667,29.4975,33.5933333333333,128.075,184.300833333333,54,12.3,1024.8,3.6,0.0
2021-03-25 09:00:00,FEC02,16.6425,21.7,7.66333333333333,31.2991666666667,25.8208333333333,18.5683333333333,128.9525,185.4075,49,14.1,1025.3,3.6,0.0
2021-03-25 09:00:00,FEC01,23.6758333333333,21.7,21.8533333333333,31.3183333333333,42.7583333333333,12.9641666666667,113.6525,235.604166666667,49,14.1,1025.3,3.6,0.0
2021-03-25 10:00:00,FEC01,28.11,24.1,25.7925,25.8233333333333,41.6858333333333,0.958333333333334,124.641666666667,173.38,32,19.9,1025.2,4.5,0.0
2021-03-25 10:00:00,FEC02,15.6133333333333,24.1,9.59,32.1225,20.545,-0.0791666666666665,135.805833333333,153.303333333333,32,19.9,1025.2,4.5,0.0
2021-03-25 11:00:00,FEC02,13.475,21.2,5.42,31.4683333333333,28.3233333333333,-0.359166666666667,162.005,90.4716666666667,32,19.0,1025.1,4.5,0.0
2021-03-25 11:00:00,FEC01,20.6558333333333,21.2,15.2016666666667,20.3308333333333,51.9583333333333,-7.66833333333333,134.9425,73.7816666666667,32,19.0,1025.1,4.5,0.0
2021-03-25 12:00:00,FEC01,18.9716666666667,21.8,14.3658333333333,21.1483333333333,49.875,5.6025,163.460833333333,179.488333333333,28,21.3,1024.1,2.7,0.0
2021-03-25 12:00:00,FEC02,11.81,21.8,5.6375,18.1875,20.0133333333333,4.72,198.936666666667,136.601666666667,28,21.3,1024.1,2.7,0.0
2021-03-25 13:00:00,FEC02,11.8466666666667,17.5,5.80083333333333,30.6083333333333,13.7291666666667,-4.79916666666667,192.089166666667,149.635833333333,27,22.9,1023.8,3.6,0.0
2021-03-25 13:00:00,FEC01,18.8733333333333,17.5,14.5708333333333,18.6241666666667,45.0791666666667,1.69666666666667,175.273333333333,155.183333333333,27,22.9,1023.8,3.6,0.0
2021-03-25 14:00:00,FEC01,17.1208333333333,16.7,14.1666666666667,20.4458333333333,44.5,-4.19416666666667,181.103333333333,115.658333333333,27,22.7,1023.0,4.5,0.0
2021-03-25 14:00:00,FEC02,11.5525,16.7,5.2075,24.8958333333333,13.5475,-5.95666666666667,197.59,125.3225,27,22.7,1023.0,4.5,0.0
2021-03-25 15:00:00,FEC01,11.8525,15.7,9.98333333333333,19.8825,39.1558333333333,-21.9075,144.935833333333,71.68,18,26.3,1022.0,8.5,0.0
2021-03-25 15:00:00,FEC02,6.605,15.7,2.725,20.4858333333333,6.84333333333333,-25.76,139.673333333333,105.574166666667,18,26.3,1022.0,8.5,0.0
2021-03-25 16:00:00,FEC01,13.4591666666667,6.1,10.9841666666667,20.8791666666667,41.8341666666667,-20.8116666666667,151.544166666667,48.1466666666667,16,25.6,1021.8,8.5,0.0
2021-03-25 16:00:00,FEC02,5.23,6.1,2.34083333333333,10.3141666666667,8.2375,-27.0875,158.59,90.7091666666667,16,25.6,1021.8,8.5,0.0
2021-03-25 17:00:00,FEC02,7.5125,11.1,2.97416666666667,20.6358333333333,5.79666666666667,-14.5666666666667,166.330833333333,147.854166666667,21,25.4,1021.1,12.1,0.0
2021-03-25 17:00:00,FEC01,13.84,11.1,9.825,17.7383333333333,40.41,-10.8275,139.769166666667,124.380833333333,21,25.4,1021.1,12.1,0.0
2021-03-25 18:00:00,FEC01,14.0041666666667,10.6,10.8916666666667,17.0583333333333,49.0441666666667,-6.525,169.999166666667,64.2858333333333,24,22.0,1021.2,14.8,0.0
2021-03-25 18:00:00,FEC02,7.08083333333333,10.6,2.94,18.1408333333333,20.4283333333333,-8.26916666666667,199.745833333333,86.2516666666667,24,22.0,1021.2,14.8,0.0
2021-03-25 19:00:00,FEC01,15.8341666666667,18.3,13.875,28.7725,34.6008333333333,16.3733333333333,170.724166666667,140.61,28,20.4,1021.8,11.2,0.0
2021-03-25 19:00:00,FEC02,9.055,18.3,4.125,37.9041666666667,13.2008333333333,17.045,217.929166666667,128.318333333333,28,20.4,1021.8,11.2,0.0
2021-03-25 20:00:00,FEC01,19.2308333333333,12.4,18.79,20.5733333333333,31.3433333333333,21.9883333333333,154.133333333333,240.095,42,18.0,1021.9,11.2,0.0
2021-03-25 20:00:00,FEC02,11.5208333333333,12.4,6.64083333333333,21.0525,11.92,20.9808333333333,181.81,181.933333333333,42,18.0,1021.9,11.2,0.0
2021-03-25 21:00:00,FEC02,10.0133333333333,8.5,4.0325,37.185,7.3975,13.0191666666667,177.463333333333,132.691666666667,43,17.3,1022.2,7.4,0.0
2021-03-25 21:00:00,FEC01,14.3033333333333,8.5,12.9875,14.1475,25.6975,15.135,148.294166666667,170.948333333333,43,17.3,1022.2,7.4,0.0
